id,mid,name,sex,face,sign,level,fans_badge,article,video,follower,archive_view,likes,total_charge_count,month_charge_count,birthday,official_role,official_title,official_type,vip_type,vip_status,url,category1,category2,tags,xxpoint,interact,fansgrowth,notesgrowth,viewgrowth,interactgrowth,ddate,sdate,sync_video,sync_article,is_huahuokol,resting,vdate,mdate,evr_view,evr_like,evr_collect,inc_percent
1721,399918500,初音未来_Crypton,女,https://i2.xxkol.cn/bfs/face/e6c83e92c8c2b5af89c64eea3acbc328c8e4eca1.jpg,本账号由Crypton Future Media所运营，我们会在这里发布“初音未来”等虚拟歌手的信息。,6,1,16,147,1292025,11406254,5296714,0,0,8月31日,2,日本虚拟歌手，初音未来官方账号,2,2,1,https://space.bilibili.com/399918500,音乐,生活,,7,1.40%,5.91,1.65,0.03,19.83,2021/12/30,2021/12/30 15:32,1,1,0,1,2021/12/30 0:39,2021/12/27 14:52,56273.6,12531.2,4941.9,1.06%
206,406745134,阿银哦哦,保密,https://i1.xxkol.cn/bfs/face/1d21dd7732513cdca6ed504c395bef5fd04ed2ea.jpg,希望看视频的你能永远快乐 （不是吸盘魔偶）微博：阿银哦哦,6,1,0,260,1290948,158473885,17341267,1893,16,,1,bilibili 知名搞笑UP主,2,2,1,https://space.bilibili.com/406745134,生活,游戏,,10,6.87%,3.2,3.57,0.14,104.42,2021/12/30,2021/12/30 15:22,1,1,1,1,2021/12/30 0:13,2021/12/27 11:53,294385.565,34403.87,3170.957,0.04%
1489,268104,吴织亚切大忽悠,保密,https://i0.xxkol.cn/bfs/face/3b89afc4e25e534a8e4165952116aa9265ea201f.jpg,情智颜三高电竞BB机。微博@吴织亚切大忽悠 ,6,1,0,120,1287607,82525986,3262970,0,0,,0,,3,2,1,https://space.bilibili.com/268104,游戏,生活,"宇宙,第一,超级,无敌,帅比",1,0%,-1.53,0.05,0.11,0,2021/8/22,2021/8/22 0:38,1,1,0,2,2021/8/23 0:26,2021/12/27 14:01,0,0,0,-0.29%
1498,1951038,哦漏QAQ,保密,https://i0.xxkol.cn/bfs/face/eeb1482e13d915fce15cda71b2d0c8a76d706fd2.jpg,各方面都是老年人了……,6,1,0,234,1287028,91733102,3246888,0,0,,1,bilibili 2018百大UP主、知名UP主,2,1,0,https://space.bilibili.com/1951038,音乐,游戏,,5,1.35%,0.38,1.04,0.14,18.28,2021/12/30,2021/12/30 15:43,1,1,1,1,2021/12/30 0:38,2021/12/27 14:01,172140.286,15357.429,8676,-0.02%
176001,496688267,北京青年x凉子访谈录,保密,https://i2.xxkol.cn/bfs/face/1739fcac644d5ebca6c83cf943fc886aef7222ce.jpg,欢迎受访，请发私信；微博同步更新；公众号有合集  粉丝?微：bjqn5253; 商务合作?微：bjqn002 ,6,1,0,351,1285569,139657193,5409766,173,8,1月1日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/496688267,生活,知识,,10,6.65%,8.02,5.93,0.14,84.74,2021/12/30,2021/12/30 4:15,0,0,1,1,2021/12/30 7:20,,313315.784,12753.804,2818.686,0.88%
304,287795639,短的发布会,保密,https://i2.xxkol.cn/bfs/face/80b224841f8b6f82575a145a42715259bfd0c19c.jpg,想看专业发布会？那你还是不要关注我了   商务合作：VX：ganlanlaodi321,6,1,1,337,1284523,190965917,10311740,1107,12,1月1日,1,bilibili 知名科技UP主,2,2,1,https://space.bilibili.com/287795639,数码,科技,,10,10.36%,4.6,5.27,0.17,111.51,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:13,2021/12/27 11:56,435252.976,29583.098,1537.39,0.26%
527,4537274,lana酱好纠结,女,https://i2.xxkol.cn/bfs/face/cd019087e1001ae3ebe15b7df5b27cd88ffe8b0a.jpg,Life For Dance. Justjerk舞室官方转载频道 微博和b站上抄我标题的可以歇歇吗？ins：lanaaawang ,6,1,0,4659,1281883,442931344,5833758,773,3,1月1日,1,bilibili 知名舞蹈UP主,2,1,0,https://space.bilibili.com/4537274,舞蹈,娱乐,"搬运,原创,舞蹈教学,LANA,编舞",3,0.74%,0.84,4.45,0.11,7.75,2021/12/30,2021/12/30 15:19,1,1,1,1,2021/12/30 0:15,2021/12/27 12:31,51559.231,2216.154,1352.577,0.05%
1616,14082,山新,女,https://i0.xxkol.cn/bfs/face/74c82caee6d9eb623e56161ea8ed6d68afabfeae.jpg,都说了是天依爹地，不是妈咪。私信有点多回复不过来～商业合作啥的请移步Weibo私信@山新 哦哦哦～,6,1,0,44,1280863,27987334,3219781,1446,10,1月1日,2,配音演员、声优。洛天依声源提供者。,2,2,1,https://space.bilibili.com/14082,音乐,生活,,7,1.02%,3.64,0.82,0.13,22.68,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:27,269425.4,24188.2,1238.2,0.06%
73788,13199099,植物椿,保密,https://i2.xxkol.cn/bfs/face/1cf19c181f366cb741b21152f5a1b1b17ea572da.jpg,我是个配音员，vx：zhiwuchun4,6,1,1,417,1277945,202046305,11795581,2017,149,1月11日,7,bilibili 新星UP主,2,2,1,https://space.bilibili.com/13199099,动画,生活,"植物椿,配音,搞笑",10,18.41%,15.09,5.6,0.32,196.01,2021/12/30,2021/12/30 12:07,0,1,1,1,2021/12/30 7:13,2021/12/30 17:08,588319.561,48582.049,7636.756,1.29%
1764,298484,小狼XF,男,https://i2.xxkol.cn/bfs/face/548341c451c8c467e3109fe15ab072b749f1e9cd.jpg,晚8点直播说狠话，我们互相走进对方的人生，祝大家过好每一天 微博：http://weibo.com/myglz,6,1,18,668,1275704,265320309,11230275,3481,14,2月1日,1,bilibili 知名游戏UP主、直播高能主播,2,2,1,https://space.bilibili.com/298484,游戏,生活,"小狼XF,狠图",10,2.75%,4.06,4.62,0.2,43.03,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:51,2021/12/27 14:53,209751.769,11480.192,1343.615,0.04%
96,2733216,中二少年晓凯,男,https://i0.xxkol.cn/bfs/face/94ca7f864d527f8387b4d60fa2a96a2c55b19d1d.jpg,专注于各种剧情向动漫解说！！！         合作请联系：qianxiaoling@acgstar.cn,6,1,0,303,1275692,126047476,6698811,2346,14,4月12日,1,bilibili 2018百大UP主,2,2,1,https://space.bilibili.com/2733216,动画,游戏,"动漫杂谈up,扯淡小能手,良心up,从不拖更,还很高产",10,3.34%,2.53,1.87,0.16,36.46,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,251390.235,21183.824,3061.176,0.50%
463,92568184,福乐小哥,男,https://i1.xxkol.cn/bfs/face/0bf48ca95c3f5c23391f2b5ee0b941b1888b31d3.jpg,喜欢旅游，喜欢车子，一普通人。 微博@福乐小哥 商务请私信,6,1,0,181,1273982,101166476,8152048,862,5,10月22日,1,bilibili2019年度原创栏目奖UP主 、知名UP主,2,1,0,https://space.bilibili.com/92568184,生活,科技,"搞笑,逗比,小奶狗",4,0.71%,0.22,-0.44,-0.46,15.31,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:13,238987.333,13849.333,845.167,-0.12%
39,216623621,吃货明3,保密,https://i2.xxkol.cn/bfs/face/d84aa8a136dc444a8a5c7885404c076a348b4608.jpg,"特色零食、美食、特产拆箱试吃。
商合微：979689893
(吃货明粉交流群：679943269）",6,1,0,852,1273658,286581980,5904805,1663,1,,1,bilibili 2019百大UP主、知名美食UP主,2,2,1,https://space.bilibili.com/216623621,生活,科技,,1,0.34%,-0.74,0.88,0.09,3.49,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:45,103926.5,6694,254.5,-0.08%
1631,386165680,奥地利的小胡,男,https://i1.xxkol.cn/bfs/face/7054ac93d3dee4b30037d7cbb33140129995c685.jpg,一位用散装中文分享美食的西餐厨师！商务合作：info@xiaohu-in-china.com 微信：yiyi002016,6,1,105,236,1272108,58003286,6414641,1586,18,2月5日,1,bilibili 知名美食UP主,2,1,0,https://space.bilibili.com/386165680,生活,,"美食,烹饪",7,1.86%,2.38,1.76,0.09,23.72,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:27,139456.571,14060.857,2333,0.33%
2537,480366389,溫暖的冷风,男,https://i2.xxkol.cn/bfs/face/798a769a340e53ab71ea6b311606f4f46709f3f7.jpg,叫我冷风就好啦,6,1,0,116,1270393,139700899,15300212,45748,1233,9月13日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/480366389,生活,,,10,4.89%,7.08,-0.93,-0.79,178.91,2021/12/30,2021/12/30 15:11,1,1,1,1,2021/12/30 0:55,2021/12/27 16:06,289499.667,45383.833,4577,0.03%
457,27756469,奶糕成精档案社,保密,https://i1.xxkol.cn/bfs/face/e8066ee612baa2d76d5e37272c586e23664cfb63.jpg,铲屎的。。。佛系更 看主子心情。。。视频均为原创自制 未经同意转载、盗视频必究,6,1,0,21,1269546,60009236,6346722,1899,8,,1,bilibili 2020百大UP主、知名萌宠UP主,2,2,1,https://space.bilibili.com/27756469,生活,,,3,0%,0.93,0.27,0.49,10.13,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,0,0,0,-0.02%
1594,8491103,轩墨宝宝,保密,https://i2.xxkol.cn/bfs/face/f6d174a631e2f4f247c83ea163392985c999514a.jpg,"微博：轩墨宝宝QAQ  活动及商务合作请联系
Wx：keno95362005  
Email：xrock_bd@163.co",6,1,0,86,1264824,62490315,1934094,692,8,5月14日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/8491103,生活,音乐,,2,0.32%,-0.65,1.1,0.05,8.49,2021/12/30,2021/12/30 15:34,1,1,1,1,2021/12/30 0:51,2021/12/27 14:26,69917,6007,422.667,-0.13%
2028,125269176,乐乐课堂,保密,https://i0.xxkol.cn/bfs/face/8cb57ee734136d89d12bdc57d07dec68af8eae9b.jpg,独特3分钟一个知识点，替代传统老师一堂课授课内容， 乐乐课堂是中国优秀的中小学内容服务平台，硬核干货学到嗨！,6,1,3,759,1264400,45794369,1084377,738,19,11月23日,3,乐乐课堂官方账号,1,2,1,https://space.bilibili.com/125269176,科技,动画,"未来书房,乐乐课堂",3,0.13%,7.01,3.19,0.06,1.81,2021/12/30,2021/12/30 15:18,1,1,1,1,2021/12/30 0:52,2021/12/27 15:34,11334.92,479.08,139.76,0.83%
124,888465,暗猫の祝福,保密,https://i0.xxkol.cn/bfs/face/70d89cc036e30f4f686db54c444e0d87b8966b04.jpg,"时间偷偷逃走了许多。
合作qq1323353044，Y2b由@喵太Miota代运营，视频不授权转载。",6,1,37,225,1264193,114284639,10669248,8022,40,11月10日,1,bilibili 知名动漫UP主,2,2,1,https://space.bilibili.com/888465,动画,国创,"AMVer,RET,TOS",10,3.05%,7.62,1.65,0.33,97.02,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:12,2021/12/27 11:56,315623.833,44429,18704,0.44%
1804,403943112,这知识好冷,男,https://i0.xxkol.cn/bfs/face/bd6d1a14ea10a3f7d2ca219544e03c929d2b823d.jpg,合作加微信：13867225324    商单可多平台分发,6,1,0,250,1263759,175188328,9447331,261,4,1月26日,1,bilibili 知名科普UP主,2,2,1,https://space.bilibili.com/403943112,科技,生活,,10,5.51%,2.42,2.53,0.19,53.9,2021/12/30,2021/12/30 15:31,1,1,1,1,2021/12/30 0:51,2021/12/27 15:08,290859.125,18894.25,1894.125,0.20%
1087,103416759,马克Sparrow,保密,https://i0.xxkol.cn/bfs/face/4d006e405b0ec599aa78132c827af3fe149d956d.jpg,"商务合作  个人QQ：2214415702
VX：a15221686053
唠嗑群：1070079765
一个专注不正经游戏恶搞解说的up
",6,1,0,231,1263038,141617804,6772753,858,5,,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/103416759,游戏,生活,,10,3.46%,5.48,1.98,0.34,102.22,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:17,2021/12/27 13:35,437849.267,25982,2677.533,0.36%
1114,893053,夏一可,女,https://i1.xxkol.cn/bfs/face/f752483779863578672b75ccf3e1dba0e3b3d3a7.jpg,老娘混乱邪恶，天天卖l萌！微博：夏一可死毒舌 直播间房号斗鱼307876~,6,0,2,378,1262524,122134809,3033314,3343,15,1月1日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/893053,游戏,音乐,,4,1.39%,0.91,1.65,0.11,15.04,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:17,2021/12/27 13:35,230706,18845.5,2390,0.05%
64175,385805493,自说自话的总裁,保密,https://i0.xxkol.cn/bfs/face/c3d0329670bf965dd35c9f2b668600b862c46daa.jpg,"bilibili知名扯淡UP主
观众来信邮箱：selftalkboss@gmail.com",6,1,4,239,1259711,107625963,4677587,1204,64,1月1日,7,知识领域优质UP主,2,2,1,https://space.bilibili.com/385805493,生活,知识,"vlogger,讲故事,历史,心得,扯淡",10,4.25%,9.07,1.87,0.36,44.96,2021/12/30,2021/12/30 13:00,0,1,1,1,2021/12/30 5:57,2021/12/30 4:46,655232.077,32790.385,6155.846,0.66%
2295,403748305,BML制作指挥部,保密,https://i1.xxkol.cn/bfs/face/5342d60a284b1cbac38f7cb2366e1c22b5dd23e1.jpg,BILIBILI MACRO LINK 官方账号,6,1,5,336,1257258,187295464,10224875,0,0,,3,Bilibili Macro Link官方账号,1,2,1,https://space.bilibili.com/403748305,音乐,生活,,10,0%,5.93,4.95,0.17,102.04,2021/12/30,2021/12/30 15:13,1,1,0,1,2021/12/30 0:54,2021/12/27 15:42,0,0,0,-0.11%
1937,479893558,郎朗,保密,https://i1.xxkol.cn/bfs/face/e6fade3a19f87c98f24e1f6b01f189dfae2a75aa.jpg,郎朗上头 ,6,0,0,116,1254607,39170963,2518452,0,0,,2,联合国和平大使，国际著名钢琴家,2,2,1,https://space.bilibili.com/479893558,音乐,娱乐,,6,1.96%,3,1.65,0.08,18.55,2021/12/30,2021/12/30 15:19,1,1,0,1,2021/12/30 0:52,2021/12/27 15:16,254596.077,17373.154,954,0.32%
1432,32708543,大家的音乐姬,保密,https://i2.xxkol.cn/bfs/face/0ca64c82fbfdfdf0604b4a7a5f1eb9ba0cce454d.jpg,音乐区官方账号就是在下！,6,0,320,627,1253177,197667366,15973148,10,1,1月1日,3,音乐区官方账号,1,2,1,https://space.bilibili.com/32708543,音乐,娱乐,,8,3.08%,0.87,3.35,0.19,26.51,2021/12/30,2021/12/30 15:44,1,1,0,1,2021/12/30 0:38,2021/12/27 13:52,268811.5,15605.45,3157.9,0%
200341,97077404,留学生日报,保密,https://i2.xxkol.cn/bfs/face/b668e96363bdff40a650634ba942db4590e5b3ad.jpg,听留学生小姐姐们讲故事 mua ~ !  商务+V：CollegedailyBD,6,0,1,380,1252915,194664260,19769232,775,49,1月1日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/97077404,知识,资讯,,10,16.06%,7.65,8.57,0.13,218.16,2021/12/30,2021/12/30 2:07,0,0,1,1,2021/12/30 3:48,,252567,25058.873,1764.873,0.41%
4111,9596327,卡慕SaMa,保密,https://i2.xxkol.cn/bfs/face/808a824f0aeba6e29fd7699d614e5a1c16a1bad3.jpg,微博@卡慕SaMa  商务合作添加微信号F5Business,6,1,0,1248,1251909,145209526,19796721,1224,88,8月10日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/9596327,游戏,生活,"我的世界,Minecraft",10,10.49%,16.14,10,0.15,143.89,2021/12/30,2021/12/30 15:36,1,1,1,1,2021/12/30 1:09,2021/12/27 19:19,923616.571,82768.786,9887.929,0.53%
409,6534506,笑cry的小仙爷,保密,https://i0.xxkol.cn/bfs/face/e42c267191b56de3c14c0262d3ffae9aa147c288.jpg,"想活到100岁的朴实人儿！ 商务合作请邮件至：info@tydimension.com, 谢谢啦～",6,1,0,143,1246850,61909315,2433741,839,1,,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/6534506,时尚,生活,,1,0.11%,-0.67,0.6,0.08,2.12,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,172629.5,5015,1600.5,-0.10%
1401,350632501,在下小苏,保密,https://i1.xxkol.cn/bfs/face/23214f8e9a4182ebe4cd193ee7b757e8c82f249a.jpg,希望做有趣有用的视频！同时记录生活~/清华新闻本硕/ 合作邮箱：466918928@qq.com 请备注来意,6,1,8,255,1244695,71570509,5031631,1247,16,,1,bilibili 知名Vlog?UP主,2,2,1,https://space.bilibili.com/350632501,生活,时尚,,8,1.98%,3.64,3.08,0.09,23.54,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:38,2021/12/27 13:52,169356.632,9990.579,2502,0.17%
1366,175861153,梨涡少女-mini,保密,https://i1.xxkol.cn/bfs/face/e9505988a8173297036d97259faa863c52096c03.jpg,梨涡少女mini的美食频道 合作微信：yilite199 （注明商户） 合作邮箱：bd@yilitewenhua.com,6,1,0,222,1240453,170826113,4533128,553,2,,1,bilibili 知名美食UP主,2,1,0,https://space.bilibili.com/175861153,生活,时尚,,4,1.21%,0.38,2.8,0.06,14.52,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:25,2021/12/27 13:52,137081,7674.5,488.722,0.04%
1953,344447169,体态大师App,保密,https://i0.xxkol.cn/bfs/face/a0171a41d3245d8b707cd9cfdbe5bdd511091765.jpg,"课程咨询，公众号：体态大师
体态不对 健身白费",6,0,0,26,1240339,32175993,467919,0,0,1月1日,0,,3,2,1,https://space.bilibili.com/344447169,时尚,生活,,2,0%,7.31,0.33,0.39,1.55,2021/12/30,2021/12/30 15:19,1,1,0,1,2021/12/30 0:52,2021/12/27 15:17,0,0,0,0.31%
203870,566258416,oskarpianist,保密,https://i1.xxkol.cn/bfs/face/a524915c500d1753db78ab93dc1c5c977c2aa86d.jpg,我是罗曼耶卓，毕业于茱莉亚学院。之前在上海待了五年，现在人在柏林。微博: oskarpianist,6,1,0,132,1240070,57439146,3829069,920,30,,2,钢琴家Oskar Jezior,2,0,0,https://space.bilibili.com/566258416,音乐,,,10,3.52%,7.97,2.53,0.14,43.29,2021/12/30,2021/12/30 2:15,0,0,1,1,2021/12/30 3:17,,180916.4,15505.65,5570.25,0.85%
83597,6496196,花生味花生酱,男,https://i2.xxkol.cn/bfs/face/40bf28038c54b1afcf135e7d7b4496ba38e0c436.jpg,目标是做好自己  商务合作请发邮件到huashengwei721@163.com,6,1,0,224,1239697,185504229,8076292,440,33,8月27日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/6496196,游戏,动画,,10,17.19%,19.13,3.24,0.67,174.51,2021/12/30,2021/12/30 11:16,0,0,1,1,2021/12/30 8:11,2021/12/30 13:38,1653147.818,85597.773,9773.5,2.30%
1641,152015773,瘦不了猫,女,https://i1.xxkol.cn/bfs/face/6beb84ef3e5487215ebd7ca65c01dc0a33ead602.jpg,微博@瘦不了猫 | 学习进修ing~暂不更新~,6,1,0,97,1239219,60441435,1680364,270,0,10月30日,1,bilibili 2019年度新人奖UP主、知名UP主,2,1,0,https://space.bilibili.com/152015773,时尚,生活,,1,0%,1.56,0.05,1.95,0,2021/8/22,2021/8/22 0:41,1,1,1,2,2021/8/23 0:27,2021/12/27 14:37,0,0,0,0.08%
1196,38294246,抖抖村,保密,https://i2.xxkol.cn/bfs/face/28c674fede1e474aa91180d0aa07737a3070d460.jpg,立志成为伟大画手的你，早就是咱村民啦，抖叽 微信微博：抖抖村，商务：1226257961，Q群：801104364,6,1,0,148,1239049,44944412,3538102,2736,15,,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/38294246,生活,动画,,6,2.40%,3.07,1.15,0.1,20.76,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:18,2021/12/27 13:36,223851.667,24727.333,7541.556,0.11%
208,1526101,泡芙喵-PuFF,女,https://i1.xxkol.cn/bfs/face/e7f32187ad527d3544389dbb603db3e2b8ce8634.jpg,"自由人｜舞蹈区｜生活区｜戏曲票友｜翠花的铲屎官｜1139415110（二群）微博：泡芙喵-PuFF商业合作v:
puff789000
",6,1,0,136,1237504,63750583,5389875,2280,21,2月1日,1,bilibili 知名舞蹈UP主,2,2,1,https://space.bilibili.com/1526101,舞蹈,生活,,7,1.85%,2.18,1.15,0.15,22.81,2021/12/30,2021/12/30 15:22,1,1,1,1,2021/12/30 0:13,2021/12/27 11:53,405894.75,23795.75,4209.75,0.05%
100,213845897,天才简史,保密,https://i2.xxkol.cn/bfs/face/b62e998b4c942d207aee9f0ea17de049f9425c6a.jpg,影响历史，改变人类，这些天才，不该被遗忘！（商务&合作联系vx：miwukeji，记得备注哦~）,6,1,0,263,1236283,42188686,1963729,519,7,,1,bilibili 知名UP主,2,0,0,https://space.bilibili.com/213845897,科技,纪录片,"天才,科学家,文人",6,0.95%,6.68,2.14,0.09,15.45,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,136462,7719.083,1691,0.52%
2511,8937568,特别中二的q3君,男,https://i1.xxkol.cn/bfs/face/34ee38521e5a0c8631d359ab3975ce389c07be51.gif,"这是我的梦想，也是我最珍视的东西。
商务合作：525357651@qq.com
新浪微博（心事都在里面）：特别中二的q3君",6,1,0,347,1234355,105695287,10083633,713,25,10月24日,1,bilibili 知名UP主、直播高能主播,2,2,1,https://space.bilibili.com/8937568,游戏,生活,"我的世界,开箱,Minecraft,q3君,实况解说",10,10.54%,9.28,2.91,0.21,99.82,2021/12/30,2021/12/30 15:11,1,1,1,1,2021/12/30 0:55,2021/12/27 16:05,1313568.556,120837.667,22704.444,2%
1485,5055,小缘,女,https://i0.xxkol.cn/bfs/face/d442b405ea18f1fff815084a73fe3a3abb5c1424.gif,新浪微博：@小缘喵     网易云:小缘喵    合作请联系邮箱：2117516485@qq.com,6,1,0,271,1230872,86252659,2732998,803,61,8月31日,2,bilibili 2018百大UP主、 知名唱见 ,2,2,1,https://space.bilibili.com/5055,音乐,生活,,5,1.07%,2.36,0.66,0.14,17.43,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:38,2021/12/27 14:01,160526.333,16836.667,4170,0.04%
158029,395619513,旁门左道PPT,保密,https://i0.xxkol.cn/bfs/face/853abc95f820a941b83f2093f333f078e3bb3597.jpg,关注我，免费领取100页设计师『定制级』PPT版式手册?另外，每周二、四、六晚7点，我会在B站准时开播，直播间每天两轮抽奖，记得来哦~,6,0,181,174,1225809,19111915,950235,33,1,1月1日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/395619513,知识,生活,"PPT设计,旁门左道PPT,作者,设计师",10,5.24%,11.95,3.35,0.07,40.01,2021/12/30,2021/12/30 4:58,0,0,1,1,2021/12/30 10:03,,262344.227,13973.409,15042.682,0.40%
410,26253404,小豆蔻儿,女,https://i2.xxkol.cn/bfs/face/1a09de525d370a873e14c21eb34e8279fe6542c5.jpg,｜十三余品牌创始人｜汉服少女｜古风原创视频up主｜身健在，且加餐，且呀嘛且加餐～,6,1,0,355,1224484,69843974,3981482,1149,0,1月2日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/26253404,时尚,生活,,2,0.42%,0.21,0.82,0.06,6.65,2021/12/30,2021/12/30 15:20,1,1,0,1,2021/12/30 0:14,2021/12/27 12:12,75828.2,8214.2,1462.2,-0.01%
232,25623387,任性的KIMKILLS,女,https://i0.xxkol.cn/bfs/face/08f18fe0c956bf2f771998059bb1f5d889624bbf.jpg,我是你们任性的Po主 Have a nice day   商务vx：fengqunkefu04,6,1,1,2077,1223756,527990556,29177851,276,5,12月17日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/25623387,生活,时尚,,10,38.32%,6.05,26.32,0.13,382.02,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:13,2021/12/27 11:54,243203.534,20037.592,4195.921,0.42%
1574,35304890,吃鸡陪玩酱,保密,https://i2.xxkol.cn/bfs/face/f6561b60473c37df561bc757e3af23dfcb747a2a.jpg,比心app官方账号  比心娘给大家安利全网最可爱的老婆们 ～,6,1,3,633,1223085,211340839,3750410,853,0,,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/35304890,游戏,鬼畜,,1,0%,-1.15,0.16,0.12,0.8,2021/12/30,2021/12/30 15:34,1,1,0,1,2021/12/30 0:38,2021/12/27 14:26,0,0,0,-0.12%
3914,300722822,刘文超Vin,保密,https://i2.xxkol.cn/bfs/face/8a2e3c5b9ffb42f87860b09d53eb800b5d6f3465.jpg,我的置顶动态有课程使用指南，欢迎学习！面试班私信公考小马哥，线上班和地面班均有。,6,1,6,39,1222830,62540803,2273855,6393,236,,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/300722822,科技,生活,,6,0.32%,11.26,0.55,0.71,9.92,2021/12/30,2021/12/30 15:03,1,1,1,1,2021/12/30 1:08,2021/12/27 19:02,99179.625,1910.625,2581.375,1.49%
3690,22423090,卓叔增重,男,https://i1.xxkol.cn/bfs/face/d5370dda7a7221d664ecf7726e2154c57963e193.jpg,"瘦子增重的百科全书。微信公众号：卓叔增重 
淘宝补剂 / 装备店：卓叔瘦人增重店 
瘦子新人点击：主页-投稿-合集-增重入门科普，按顺序学。",6,1,7,63,1222105,44021526,2117051,500,10,5月18日,1,bilibili 知名运动UP主,2,2,1,https://space.bilibili.com/22423090,时尚,,,9,1.41%,9.01,0.88,0.37,24,2021/12/30,2021/12/30 15:19,1,1,1,1,2021/12/30 1:07,2021/12/27 18:26,515040,20681.6,12581.2,0.40%
